DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE21,2018,2136762,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE21,2019,2155311,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE21,2020,779057,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE21,2021,1261225,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2012,1112226,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2013,1070929,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2014,1094311,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2015,1263223,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2016,1296209,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2017,1290353,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2018,1380795,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2019,1419713,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2020,738684,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE22,2021,1110461,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2012,869897,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2013,908912,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2014,941861,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2015,1016308,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2016,1002068,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2017,1088177,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2018,1191110,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2019,1246153,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2020,516814,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE23,2021,795514,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2012,1028450,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2013,1110057,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2014,1156071,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2015,1201210,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2016,1097352,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2017,1199588,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2018,1337390,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2019,1351778,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2020,399046,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE24,2021,552235,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2012,3132472,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2013,3212036,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2014,3427647,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2015,3928200,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2016,3842515,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2017,4009476,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2018,4276059,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2019,4269697,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2020,1997479,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE25,2021,3129070,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2012,2819672,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2013,2850980,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2014,2861799,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2015,3227720,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2016,3300354,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2017,3393160,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2018,3525744,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2019,3695840,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2020,1953048,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE3,2021,2811377,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2012,245972,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2013,250851,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2014,267270,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2015,285090,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2016,260843,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2017,284756,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2018,297022,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2019,309049,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2020,120023,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE31,2021,182470,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2012,468022,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2013,474138,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2014,473349,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2015,554469,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2016,576088,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2017,614713,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2018,616713,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2019,620388,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2020,279600,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE32,2021,440366,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2012,918152,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2013,932554,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2014,910274,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2015,985028,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2016,1037241,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2017,1077535,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2018,1103064,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2019,1138613,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2020,628791,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE33,2021,856175,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2012,751391,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2013,748946,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2014,756423,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2015,897517,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2016,915353,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2017,880120,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2018,987294,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2019,1047141,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2020,622514,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE34,2021,894414,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2012,436135,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2013,444491,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2014,454483,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2015,505616,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2016,510829,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2017,536036,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2018,521651,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2019,580649,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2020,302120,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BE35,2021,437952,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2012,5494014,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2013,5847289,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2014,5945908,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2015,6279036,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2016,7196397,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2017,7461646,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2018,7799680,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2019,8187634,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2020,4023763,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG,2021,5647634,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2012,3312604,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2013,3508742,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2014,3392543,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2015,3543801,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2016,4112581,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2017,4223874,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2018,4463046,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2019,4683915,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2020,2217582,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG3,2021,3316689,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2012,255233,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2013,284981,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2014,260184,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2015,275617,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2016,302076,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2017,290656,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2018,290390,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2019,284128,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2020,186940,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG31,2021,244881,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2012,403259,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2013,394209,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2014,392670,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2015,408416,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2016,448634,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2017,444782,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2018,491569,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2019,525726,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2020,256989,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG32,2021,343094,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2012,1320107,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2013,1382118,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2014,1259503,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2015,1328410,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2016,1577437,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2017,1662437,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2018,1778345,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2019,1784731,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2020,814074,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG33,2021,1189518,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2012,1334005,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2013,1447434,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2014,1480186,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2015,1531358,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2016,1784434,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2017,1825999,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2018,1902742,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2019,2089330,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2020,959579,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG34,2021,1539196,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2012,2181410,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2013,2338547,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2014,2553365,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2015,2735235,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2016,3083816,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2017,3237772,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2018,3336634,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2019,3503719,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2020,1806181,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG4,2021,2330945,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2012,1374520,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2013,1479160,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2014,1629119,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2015,1743085,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2016,1973893,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2017,2112698,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2018,2152338,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2019,2237214,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2020,1015149,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,BG41,2021,1314145,
